"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","링크 WKT","링크 ID","링크 유형 코드","시작노드 ID","종료노드 ID","링크 길이","시군구코드","시군구명","읍면동코드","읍면동명"
"NODE","POINT(127.00574468075006 37.5601580453782)","10148","0","","0","","","","","1114000000","중구","1114014300","장충동1가"
"NODE","POINT(127.01959679042506 37.565566596765024)","9115","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01979522542737 37.56579541666139)","9105","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.01977791491795 37.56556656656162)","9103","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01931641520402 37.57088747294607)","9098","0","","0","","","","","1114000000","중구","1114016500","황학동"
"LINK","","0","","LINESTRING(126.98560525566046 37.56818084639509,126.9856397418326 37.568258660582245)","165332","1011","6493","10553","9.1580","1114000000","중구","1114010700","삼각동"
"NODE","POINT(127.0189829034485 37.570931009076126)","9097","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.01905761894812 37.5707753771344)","9096","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.01795583249212 37.568326824345675)","9076","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.01974129797449 37.568438677207425)","9068","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(126.96912015216694 37.55726676175663)","15225","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96917493680989 37.559176908368634)","15205","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96885591999813 37.5589845879176)","15201","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96794237860401 37.55752425945953)","15199","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96803727441221 37.55745105212649)","15198","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96518628728835 37.559045353295566)","15152","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96838519575896 37.55724975487851)","15151","0","","0","","","","","1114000000","중구","1114017300","만리동1가"
"NODE","POINT(126.9679909560263 37.557468321542814)","14954","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96845990540275 37.55732529645542)","14951","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96810911214867 37.557519727545895)","14949","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96721196854988 37.55807330680695)","14942","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96918741878173 37.5556052746049)","14937","0","","0","","","","","1114000000","중구","1114012000","봉래동2가"
"NODE","POINT(126.96850883651592 37.55717884338945)","14921","0","","0","","","","","1114000000","중구","1114017300","만리동1가"
"NODE","POINT(126.96780689201877 37.5550583276416)","14914","0","","0","","","","","1114000000","중구","1114017300","만리동1가"
"NODE","POINT(126.97593370014896 37.558448437562156)","9650","0","","0","","","","","1114000000","중구","1114011200","남창동"
"NODE","POINT(126.9715740505189 37.56640243216203)","9639","0","","0","","","","","1114000000","중구","1114016700","정동"
"NODE","POINT(126.96986577203516 37.56765838201035)","9637","0","","0","","","","","1114000000","중구","1114016700","정동"
"NODE","POINT(126.97004701881298 37.56738612229849)","9636","0","","0","","","","","1114000000","중구","1114016700","정동"
"NODE","POINT(126.96707774392719 37.56587719063068)","9634","0","","0","","","","","1114000000","중구","1114017000","충정로1가"
"NODE","POINT(126.97121879422104 37.55940398899696)","9633","0","","0","","","","","1114000000","중구","1114016800","순화동"
"NODE","POINT(126.96296755148786 37.5520955451973)","9628","0","","0","","","","","1114000000","중구","1114017400","만리동2가"
"NODE","POINT(127.01163269719551 37.55385956814979)","8369","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.00822109643221 37.558237820098846)","8340","0","","0","","","","","1114000000","중구","1114014300","장충동1가"
"NODE","POINT(127.0079939678992 37.55799067413339)","8339","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(126.97648672653058 37.55501002744776)","10383","0","","0","","","","","1114000000","중구","1114011800","남대문로5가"
"NODE","POINT(126.976424483047 37.55349426337558)","10382","0","","0","","","","","1114000000","중구","1114011800","남대문로5가"
"NODE","POINT(126.97645250152681 37.55415182026164)","10381","0","","0","","","","","1114000000","중구","1114011800","남대문로5가"
"NODE","POINT(126.96922352456825 37.555293035489186)","10378","0","","0","","","","","1114000000","중구","1114012000","봉래동2가"
"NODE","POINT(126.96921799083479 37.55521734894932)","10377","0","","0","","","","","1114000000","중구","1114012000","봉래동2가"
"NODE","POINT(126.96917746329122 37.55521377128667)","10376","0","","0","","","","","1114000000","중구","1114012000","봉래동2가"
"NODE","POINT(126.96391161344133 37.5590586750625)","10369","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(127.01916000344528 37.57104284412443)","10368","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.01251206408209 37.56970178829955)","10366","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.0124286850836 37.56970408563532)","10363","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.00225352101042 37.56956511811492)","10360","0","","0","","","","","1114000000","중구","1114015300","방산동"
"LINK","","0","","LINESTRING(126.997840199986 37.56860279353918,126.9980519155064 37.56880234931408)","138395","1011","6902","89","28.9890","1114000000","중구","1114015200","주교동"
"LINK","","0","","LINESTRING(126.96921799083479 37.55521734894932,126.96922352456825 37.555293035489186)","140740","1011","10377","10378","8.4150","1114000000","중구","1114012000","봉래동2가"
"LINK","","0","","LINESTRING(127.01959679042506 37.565566596765024,127.01956234797312 37.56578630135818)","141309","1011","9115","9117","24.5740","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.00223433688959 37.55296868615897)","9774","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(127.00968223143315 37.55317318377117)","8469","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.00763809560277 37.54969475962239)","8459","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.00904163505864 37.556655239380504)","8452","0","","0","","","","","1114000000","중구","1114016200","신당동"
"LINK","","0","","LINESTRING(126.99831618142262 37.56233955531872,126.99874310524478 37.56244213312795)","140981","1011","20733","20735","39.4000","1114000000","중구","1114013500","예관동"
"NODE","POINT(127.00232539560004 37.569434670593154)","10359","0","","0","","","","","1114000000","중구","1114015300","방산동"
"NODE","POINT(127.00025385561531 37.569126886119214)","10358","0","","0","","","","","1114000000","중구","1114015200","주교동"
"NODE","POINT(127.00186106306721 37.56954338393286)","10357","0","","0","","","","","1114000000","중구","1114015300","방산동"
"NODE","POINT(126.9961065116364 37.568559267043454)","10353","0","","0","","","","","1114000000","중구","1114015700","산림동"
"NODE","POINT(126.99531298636944 37.568490582338555)","10352","0","","0","","","","","1114000000","중구","1114015700","산림동"
"NODE","POINT(126.98742234068601 37.568023145458916)","10346","0","","0","","","","","1114000000","중구","1114010900","장교동"
"NODE","POINT(126.9809431317299 37.568814108405476)","10344","0","","0","","","","","1114000000","중구","1114010200","다동"
"NODE","POINT(126.98094494556429 37.568908102391774)","10343","0","","0","","","","","1114000000","중구","1114010200","다동"
"NODE","POINT(126.97941638994004 37.569012954088926)","10342","0","","0","","","","","1114000000","중구","1114010100","무교동"
"NODE","POINT(126.97913177305661 37.56893967120317)","10341","0","","0","","","","","1114000000","중구","1114010100","무교동"
"NODE","POINT(126.97743826778778 37.56913388464742)","10337","0","","0","","","","","1114000000","중구","1114010300","태평로1가"
"NODE","POINT(126.96913881708821 37.56806411952721)","10335","0","","0","","","","","1114000000","중구","1114017000","충정로1가"
"NODE","POINT(126.97693958921292 37.55766756201086)","10333","0","","0","","","","","1114000000","중구","1114011200","남창동"
"NODE","POINT(126.98557402511815 37.566221338823404)","10331","0","","0","","","","","1114000000","중구","1114010500","을지로2가"
"NODE","POINT(126.99813058414597 37.56867603141908)","10328","0","","0","","","","","1114000000","중구","1114015200","주교동"
"NODE","POINT(126.99028075211493 37.563729610613706)","9722","0","","0","","","","","1114000000","중구","1114016100","저동2가"
"NODE","POINT(127.01591959141305 37.565171234154874)","8620","0","","0","","","","","1114000000","중구","1114016400","무학동"
"NODE","POINT(127.0124746871192 37.56970179225495)","8613","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01225901666217 37.56949355875278)","8612","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01214688571392 37.569491281814614)","8609","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.02335663834691 37.56811533471976)","9445","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.02323298389463 37.5680329720723)","9444","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.02325018106482 37.56786132900315)","9443","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.02195932653572 37.56805381260861)","9440","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.02201974716311 37.56820255574296)","9439","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.01186951314438 37.56081668573429)","8176","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.00827084029473 37.56614240406351)","8168","0","","0","","","","","1114000000","중구","1114014900","을지로7가"
"NODE","POINT(127.01243183281863 37.56782166887893)","8597","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01381705880354 37.56794862971439)","8596","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01246285629891 37.567719927517615)","8594","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01275898900445 37.56771989588514)","8593","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.02326000732238 37.57144399518133)","9404","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.02325618691843 37.57160730302732)","9403","0","","0","","","","","1114000000","중구","1114016500","황학동"
"NODE","POINT(127.01740177261212 37.55955268063315)","9396","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.0091762533374 37.564377880377656)","8139","0","","0","","","","","1114000000","중구","1114014600","광희동2가"
"NODE","POINT(127.00912165698058 37.564604449127906)","8132","0","","0","","","","","1114000000","중구","1114014600","광희동2가"
"NODE","POINT(127.01054767262343 37.564873232662315)","8113","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(126.98879141524161 37.564580812007506)","9715","0","","0","","","","","1114000000","중구","1114016100","저동2가"
"LINK","","0","","LINESTRING(126.9925284699649 37.5682673073767,126.99228698338382 37.56805903570107)","142707","1011","10350","6655","31.4560","1114000000","중구","1114015600","입정동"
"NODE","POINT(126.9898292543356 37.56472336699545)","9714","0","","0","","","","","1114000000","중구","1114016100","저동2가"
"NODE","POINT(126.98942486181795 37.5679158100937)","9705","0","","0","","","","","1114000000","중구","1114011000","수표동"
"NODE","POINT(126.98781625176157 37.56787443237317)","9699","0","","0","","","","","1114000000","중구","1114010900","장교동"
"NODE","POINT(126.98739649228541 37.567860657132506)","9698","0","","0","","","","","1114000000","중구","1114010900","장교동"
"NODE","POINT(126.9874397852509 37.56697218979306)","9697","0","","0","","","","","1114000000","중구","1114010900","장교동"
"NODE","POINT(126.97907622799967 37.56708137574274)","9678","0","","0","","","","","1114000000","중구","1114010100","무교동"
"NODE","POINT(127.01148613909292 37.55414336078462)","8438","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.0103895931613 37.554835744015094)","8431","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01065986201122 37.55524536754036)","8430","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01066559358961 37.555121786180614)","8429","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.0109558703008 37.55473270878675)","8426","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01039674479705 37.55458514887995)","8423","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01064681840046 37.55448671961763)","8382","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.0135669545988 37.56017680860944)","10279","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.00939689952261 37.55678419000314)","10273","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01198419386658 37.55744076481572)","10266","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(126.98091318891163 37.56221627135859)","10262","0","","0","","","","","1114000000","중구","1114011600","남대문로3가"
"NODE","POINT(126.97977003413175 37.56368302943352)","10261","0","","0","","","","","1114000000","중구","1114011100","소공동"
"NODE","POINT(126.97718111655858 37.563881688761754)","9666","0","","0","","","","","1114000000","중구","1114011400","태평로2가"
"NODE","POINT(126.9771092573847 37.563835904237095)","9665","0","","0","","","","","1114000000","중구","1114011400","태평로2가"
"NODE","POINT(126.97663630181883 37.56390672689719)","9663","0","","0","","","","","1114000000","중구","1114011400","태평로2가"
"NODE","POINT(126.976070412393 37.56243279961253)","9661","0","","0","","","","","1114000000","중구","1114011400","태평로2가"
"NODE","POINT(126.97600916048209 37.560718706167805)","9660","0","","0","","","","","1114000000","중구","1114011700","남대문로4가"
"NODE","POINT(126.97597619931395 37.56038454465042)","9658","0","","0","","","","","1114000000","중구","1114011700","남대문로4가"
"NODE","POINT(127.01623786326935 37.56787508864279)","8579","0","","0","","","","","1114000000","중구","1114016300","흥인동"
"NODE","POINT(127.01617460506017 37.56784534644713)","8578","0","","0","","","","","1114000000","중구","1114016300","흥인동"
"NODE","POINT(127.01579801893388 37.56807882741225)","8577","0","","0","","","","","1114000000","중구","1114016300","흥인동"
"NODE","POINT(127.01584979671385 37.56820240104184)","8576","0","","0","","","","","1114000000","중구","1114016300","흥인동"
"NODE","POINT(127.01606572019378 37.56955946942116)","8574","0","","0","","","","","1114000000","중구","1114016300","흥인동"
"NODE","POINT(127.01575232066129 37.56951831814046)","8572","0","","0","","","","","1114000000","중구","1114016300","흥인동"
"NODE","POINT(127.01566320509833 37.5695846973245)","8568","0","","0","","","","","1114000000","중구","1114016300","흥인동"
"NODE","POINT(127.0161404902729 37.56963498066293)","8567","0","","0","","","","","1114000000","중구","1114016300","흥인동"
"NODE","POINT(126.97610040165176 37.55854916686609)","6137","0","","0","","","","","1114000000","중구","1114011200","남창동"
"NODE","POINT(127.0234851422553 37.56532788018554)","10419","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.02441267346353 37.56199294657865)","10413","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01899971255183 37.55787036275373)","9366","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01791643317353 37.55987986378057)","9363","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01793372185602 37.560046924009136)","9362","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01011654453741 37.56454073154713)","8105","0","","0","","","","","1114000000","중구","1114014600","광희동2가"
"NODE","POINT(126.98075970380165 37.555381543580154)","10090","0","","0","","","","","1114000000","중구","1114012100","회현동1가"
"NODE","POINT(127.0171919392542 37.55965798386296)","9989","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01269276608521 37.55868020559608)","8912","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01394928691451 37.56010124249518)","8903","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01381991622841 37.56007150679039)","8902","1","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01474841947696 37.559812790312414)","8901","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01408156091271 37.56028202083399)","8898","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01482318936364 37.559943227288834)","8895","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01591835776159 37.55937324015487)","8865","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01602475453814 37.559517403306174)","8864","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01252060870698 37.560630053559144)","8783","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.00486343333262 37.56386477309792)","9915","0","","0","","","","","1114000000","중구","1114014700","쌍림동"
"NODE","POINT(127.01375386694187 37.56045598790137)","8725","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01432614583244 37.56147202799407)","8722","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01459636020178 37.56136901097135)","8721","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01399245486606 37.56034839885905)","8717","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(126.99416040504993 37.5644169975836)","9852","0","","0","","","","","1114000000","중구","1114016000","인현동1가"
"NODE","POINT(126.99414316790389 37.56425679959028)","9851","0","","0","","","","","1114000000","중구","1114016000","인현동1가"
"NODE","POINT(126.99846851223607 37.564156650998996)","9834","0","","0","","","","","1114000000","중구","1114013500","예관동"
"NODE","POINT(126.99855763394427 37.56422759657073)","9833","0","","0","","","","","1114000000","중구","1114013500","예관동"
"NODE","POINT(126.99818533116309 37.56445832160534)","9832","0","","0","","","","","1114000000","중구","1114013500","예관동"
"NODE","POINT(126.99844550445839 37.56455485501564)","9831","0","","0","","","","","1114000000","중구","1114013500","예관동"
"NODE","POINT(126.99852887895734 37.56451137400465)","9830","0","","0","","","","","1114000000","중구","1114013500","예관동"
"NODE","POINT(126.99817096312962 37.56418369771488)","9829","0","","0","","","","","1114000000","중구","1114013500","예관동"
"NODE","POINT(126.99825433780171 37.564121908649845)","9826","0","","0","","","","","1114000000","중구","1114013500","예관동"
"NODE","POINT(126.99835498312659 37.56309664827446)","9824","0","","0","","","","","1114000000","중구","1114013200","충무로4가"
"NODE","POINT(126.99698807379802 37.56031646685343)","9815","0","","0","","","","","1114000000","중구","1114013900","필동3가"
"NODE","POINT(126.99712751198453 37.56023252748762)","9814","0","","0","","","","","1114000000","중구","1114013900","필동3가"
"NODE","POINT(127.00314871567976 37.55932969443731)","9796","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(127.00279080460253 37.55921184401425)","9795","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(127.00293181418105 37.562961599999326)","10570","0","","0","","","","","1114000000","중구","1114014700","쌍림동"
"LINK","","0","","LINESTRING(126.9809478481145 37.561584642267846,126.9807695416317 37.56184321742557)","148203","1011","6342","122781","32.7380","1114000000","중구","1114011600","남대문로3가"
"NODE","POINT(126.97393566808076 37.5587432341164)","5846","0","","0","","","","","1114000000","중구","1114011800","남대문로5가"
"LINK","","0","","LINESTRING(126.978624285612 37.55328145018891,126.97872948665886 37.55332153040159)","147477","1000","57524","57739","10.3050","1114000000","중구","1114011800","남대문로5가"
"NODE","POINT(127.01870391572712 37.55905815851489)","9355","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01899713416914 37.559037514907104)","9354","0","","0","","","","","1114000000","중구","1114016200","신당동"
"LINK","","0","","LINESTRING(127.00214277136169 37.566977987669254,127.0020047714056 37.567062665685654)","148830","1011","7406","7411","15.3940","1114000000","중구","1114015100","을지로5가"
"NODE","POINT(127.0192297000131 37.5579160961811)","9336","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01044666583293 37.56213043738132)","8241","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.0102741723456 37.562116721329396)","8240","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01021666578029 37.562048070376655)","8239","0","","0","","","","","1114000000","중구","1114016200","신당동"
"LINK","","0","","LINESTRING(126.97105480659113 37.55973120903351,126.97156218080158 37.55981146010439)","150250","1011","15257","9632","45.7050","1114000000","중구","1114016800","순화동"
"NODE","POINT(127.01022528440821 37.56200458753288)","8238","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01023102911145 37.56196797053167)","8237","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01051133876948 37.56204918877543)","8236","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01050128126732 37.562081229110575)","8234","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01051564767748 37.5620251588115)","8233","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01048689173986 37.56197252514547)","8232","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01033164425358 37.56193363379768)","8231","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.02194057271991 37.56537909712678)","9494","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.02384729158919 37.56501885601477)","9477","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.01064392951258 37.554386024364305)","8378","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.00947959139418 37.55327847281824)","8371","0","","0","","","","","1114000000","중구","1114016200","신당동"
"NODE","POINT(127.000271115888 37.56689790826896)","7419","0","","0","","","","","1114000000","중구","1114015000","을지로4가"
"NODE","POINT(127.00617626885791 37.56464583349988)","7692","0","","0","","","","","1114000000","중구","1114014500","광희동1가"
"NODE","POINT(127.006110132517 37.564494793929974)","7668","0","","0","","","","","1114000000","중구","1114014500","광희동1가"
"NODE","POINT(127.00663737049864 37.56427170188587)","7664","0","","0","","","","","1114000000","중구","1114014500","광희동1가"
"NODE","POINT(127.0067742273199 37.56428650141382)","7663","0","","0","","","","","1114000000","중구","1114014500","광희동1가"
"NODE","POINT(127.00690644849588 37.564002715954146)","7661","0","","0","","","","","1114000000","중구","1114014600","광희동2가"
"NODE","POINT(126.97105480659113 37.55973120903351)","15257","0","","0","","","","","1114000000","중구","1114016800","순화동"
"NODE","POINT(126.96889597798095 37.55943772790661)","15246","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96556510941089 37.554197206256426)","15244","0","","0","","","","","1114000000","중구","1114017400","만리동2가"
"NODE","POINT(126.96939913612646 37.559252488260846)","15242","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96895435710405 37.55730711923699)","15227","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(126.96923610341517 37.55723853698685)","15226","0","","0","","","","","1114000000","중구","1114017100","중림동"
"NODE","POINT(127.00693522221324 37.5642658952912)","7660","0","","0","","","","","1114000000","중구","1114014600","광희동2가"
"NODE","POINT(127.00671573793275 37.569460820560046)","7652","0","","0","","","","","1114000000","중구","1114014800","을지로6가"
"NODE","POINT(127.00654324103766 37.56959356490225)","7651","0","","0","","","","","1114000000","중구","1114014800","을지로6가"
"NODE","POINT(127.00650585238391 37.56945854378432)","7650","0","","0","","","","","1114000000","중구","1114014800","을지로6가"
"NODE","POINT(127.006597856918 37.56945853867834)","7649","0","","0","","","","","1114000000","중구","1114014800","을지로6가"
"NODE","POINT(127.006052210474 37.55926550239372)","7863","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(127.00619308098914 37.5593593249218)","7862","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(127.00554338786503 37.55937537694034)","7856","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(127.00538815311546 37.55940284651651)","7855","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(127.00608092840221 37.55890162423392)","7854","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"LINK","","0","","LINESTRING(127.00256248195639 37.565630035252134,127.00218298207385 37.5656094461085)","156498","1011","7400","7396","33.6060","1114000000","중구","1114015100","을지로5가"
"NODE","POINT(127.00559512676676 37.55928612173194)","7853","0","","0","","","","","1114000000","중구","1114014300","장충동1가"
"NODE","POINT(127.0045809528665 37.569586791767065)","7640","0","","0","","","","","1114000000","중구","1114015300","방산동"
"NODE","POINT(127.00250166423163 37.55291146742284)","7636","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(127.00085024204587 37.551279765177085)","7611","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"LINK","","0","","LINESTRING(127.00494284634716 37.56364580369236,127.00486343333262 37.56386477309792)","65652","1011","9914","9915","25.2960","1114000000","중구","1114014700","쌍림동"
"NODE","POINT(127.00066053012435 37.55143080974111)","7609","0","","0","","","","","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(127.00281683659531 37.56344219431006)","7509","0","","0","","","","","1114000000","중구","1114014700","쌍림동"
"NODE","POINT(127.00282544715239 37.56306687502246)","7508","0","","0","","","","","1114000000","중구","1114014700","쌍림동"
"NODE","POINT(126.99567565803973 37.56172803881543)","7103","0","","0","","","","","1114000000","중구","1114013200","충무로4가"
"NODE","POINT(126.99576190221117 37.56174863872695)","7102","0","","0","","","","","1114000000","중구","1114013200","충무로4가"
"NODE","POINT(126.99616725054702 37.561843626640986)","7101","0","","0","","","","","1114000000","중구","1114013200","충무로4가"
"NODE","POINT(126.99583664710906 37.56176809390465)","7100","0","","0","","","","","1114000000","중구","1114013200","충무로4가"
"NODE","POINT(126.99580214959732 37.5617566500253)","7099","0","","0","","","","","1114000000","중구","1114013200","충무로4가"
"LINK","","0","","LINESTRING(126.99367626208449 37.561036239945096,126.99358712350325 37.56126051125376)","231834","1011","6769","6770","26.1080","1114000000","중구","1114013700","필동1가"
"NODE","POINT(126.99619887353774 37.56185049325793)","7097","0","","0","","","","","1114000000","중구","1114013200","충무로4가"
"NODE","POINT(126.99624199558774 37.56186422582754)","7096","0","","0","","","","","1114000000","중구","1114013200","충무로4가"
"NODE","POINT(126.99575616634505 37.561504909903526)","7067","0","","0","","","","","1114000000","중구","1114013200","충무로4가"
"NODE","POINT(126.9960867699752 37.561552980488855)","7066","0","","0","","","","","1114000000","중구","1114013800","필동2가"
"NODE","POINT(126.99832473113545 37.566024822597996)","7020","0","","0","","","","","1114000000","중구","1114015000","을지로4가"
"NODE","POINT(126.99806023018094 37.56602710707838)","7018","0","","0","","","","","1114000000","중구","1114015000","을지로4가"
"NODE","POINT(126.99819532345471 37.567361322007045)","7012","0","","0","","","","","1114000000","중구","1114015200","주교동"
"NODE","POINT(126.99743632834526 37.56674798205642)","7007","0","","0","","","","","1114000000","중구","1114015000","을지로4가"
"NODE","POINT(126.9955388231 37.56642066585761)","7002","0","","0","","","","","1114000000","중구","1114015000","을지로4가"
"NODE","POINT(126.99552155924947 37.566649518175105)","7001","0","","0","","","","","1114000000","중구","1114015000","을지로4가"
"NODE","POINT(126.9878622452553 37.56792249622332)","6498","0","","0","","","","","1114000000","중구","1114010900","장교동"
"LINK","","0","","LINESTRING(127.01588134499846 37.56783623214405,127.01617460506017 37.56784534644713)","154018","1011","10250","8578","25.9280","1114000000","중구","1114016300","흥인동"
"LINK","","0","","LINESTRING(126.99864676358435 37.564291265065705,126.99862951099101 37.56445146200543)","155216","1011","7358","7365","17.8450","1114000000","중구","1114013500","예관동"
"NODE","POINT(126.98747411178691 37.567906435976816)","6495","0","","0","","","","","1114000000","중구","1114010900","장교동"
"NODE","POINT(126.98574617836654 37.56795429911271)","6494","0","","0","","","","","1114000000","중구","1114010800","수하동"
"NODE","POINT(126.98560525566046 37.56818084639509)","6493","0","","0","","","","","1114000000","중구","1114010700","삼각동"
